n,t_seconds,measured_value
8621,0.8621,4.9958
8622,0.8622,4.9816
8623,0.8623,4.994
8624,0.8624,4.9853
8625,0.8625,4.9768
8626,0.8626,4.9952
8627,0.8627,5.0261
8628,0.8628,5.0236
8629,0.8629,4.9986
8630,0.863,5.0016
8631,0.8631,5.0072
8632,0.8632,5.0198
8633,0.8633,5.0043
8634,0.8634,4.9924
8635,0.8635,4.9937
8636,0.8636,5.0164
8637,0.8637,5.0383
8638,0.8638,4.9902
8639,0.8639,4.969
8640,0.864,5.0116
8641,0.8641,4.9984
8642,0.8642,5.0016
8643,0.8643,5.018
8644,0.8644,5.0006
8645,0.8645,4.9798
8646,0.8646,4.9703
8647,0.8647,4.9989
8648,0.8648,4.9823
8649,0.8649,5.0039
8650,0.865,4.9805
8651,0.8651,4.9943
8652,0.8652,4.9776
8653,0.8653,4.9941
8654,0.8654,4.9929
8655,0.8655,5.0085
8656,0.8656,5.0196
8657,0.8657,4.9968
8658,0.8658,4.9867
8659,0.8659,5.0288
8660,0.866,5.005
8661,0.8661,5.0087
8662,0.8662,5.0087
8663,0.8663,5.0213
8664,0.8664,5.0147
8665,0.8665,5.0097
8666,0.8666,5.0111
8667,0.8667,4.9868
8668,0.8668,4.9905
8669,0.8669,4.998
8670,0.867,5.001
8671,0.8671,4.9999
8672,0.8672,5.0042
8673,0.8673,5.0
8674,0.8674,4.9932
8675,0.8675,4.9753
8676,0.8676,5.0121
8677,0.8677,5.0084
8678,0.8678,4.9865
8679,0.8679,5.0071
8680,0.868,5.0055
8681,0.8681,5.0007
8682,0.8682,4.9721
8683,0.8683,4.9816
8684,0.8684,4.9906
8685,0.8685,5.0238
8686,0.8686,4.9868
8687,0.8687,4.9944
8688,0.8688,4.983
8689,0.8689,4.9922
8690,0.869,5.0047
8691,0.8691,4.9686
8692,0.8692,4.9571
8693,0.8693,5.0095
8694,0.8694,5.0001
8695,0.8695,4.9906
8696,0.8696,5.0141
8697,0.8697,5.0141
8698,0.8698,4.9682
8699,0.8699,4.9971
8700,0.87,5.0162
8701,0.8701,4.9896
8702,0.8702,4.9949
8703,0.8703,5.0139
8704,0.8704,4.9956
8705,0.8705,4.9817
8706,0.8706,4.9893
8707,0.8707,4.9797
8708,0.8708,5.0079
8709,0.8709,4.9738
8710,0.871,5.0146
8711,0.8711,4.975
8712,0.8712,5.0003
8713,0.8713,4.9776
8714,0.8714,4.9949
8715,0.8715,5.0149
8716,0.8716,5.0164
8717,0.8717,5.0192
8718,0.8718,4.9983
8719,0.8719,5.0012
8720,0.872,5.0031
8721,0.8721,5.0088
8722,0.8722,4.9936
8723,0.8723,5.0161
8724,0.8724,5.0045
8725,0.8725,5.0168
8726,0.8726,5.0068
8727,0.8727,5.0098
8728,0.8728,4.9887
8729,0.8729,4.9934
8730,0.873,4.9802
8731,0.8731,4.9952
8732,0.8732,4.997
8733,0.8733,5.0121
8734,0.8734,4.9807
8735,0.8735,5.0481
8736,0.8736,4.9978
8737,0.8737,5.0185
8738,0.8738,5.0152
8739,0.8739,4.9618
8740,0.874,4.9957
8741,0.8741,5.0217
8742,0.8742,4.9632
8743,0.8743,5.0111
8744,0.8744,4.9859
8745,0.8745,4.9926
8746,0.8746,5.003
8747,0.8747,4.9716
8748,0.8748,5.0025
8749,0.8749,4.9899
8750,0.875,4.9884
8751,0.8751,5.0101
8752,0.8752,5.0522
8753,0.8753,5.0047
8754,0.8754,5.0079
8755,0.8755,4.9988
8756,0.8756,4.9887
8757,0.8757,5.0035
8758,0.8758,5.0224
8759,0.8759,5.0024
8760,0.876,5.0129
8761,0.8761,4.9962
8762,0.8762,5.0374
8763,0.8763,4.9748
8764,0.8764,5.0083
8765,0.8765,5.0077
8766,0.8766,5.0035
8767,0.8767,4.9828
8768,0.8768,4.9825
8769,0.8769,4.996
8770,0.877,5.001
8771,0.8771,4.9813
8772,0.8772,4.9835
8773,0.8773,5.0079
8774,0.8774,5.015
8775,0.8775,4.9911
8776,0.8776,4.989
8777,0.8777,4.9886
8778,0.8778,5.0367
8779,0.8779,5.0068
8780,0.878,4.9985
8781,0.8781,5.0146
8782,0.8782,5.0339
8783,0.8783,5.017
8784,0.8784,4.978
8785,0.8785,4.9982
8786,0.8786,4.9934
8787,0.8787,4.9943
8788,0.8788,4.9812
8789,0.8789,4.9936
8790,0.879,4.9832
8791,0.8791,5.0045
8792,0.8792,5.0001
8793,0.8793,4.9782
8794,0.8794,4.9738
8795,0.8795,4.9922
8796,0.8796,5.0092
8797,0.8797,5.0069
8798,0.8798,4.9984
8799,0.8799,4.9498
8800,0.88,4.992
8801,0.8801,4.9883
8802,0.8802,4.9944
8803,0.8803,4.9811
8804,0.8804,4.9929
8805,0.8805,4.9894
8806,0.8806,5.0402
8807,0.8807,5.01
8808,0.8808,4.9965
8809,0.8809,4.9987
8810,0.881,4.9976
8811,0.8811,5.0022
8812,0.8812,4.9933
8813,0.8813,4.9991
8814,0.8814,5.0148
8815,0.8815,5.0119
8816,0.8816,5.004
8817,0.8817,5.0194
8818,0.8818,5.0028
8819,0.8819,4.9846
8820,0.882,4.9731
8821,0.8821,4.9889
8822,0.8822,4.9985
8823,0.8823,5.0054
8824,0.8824,5.0156
8825,0.8825,4.9908
8826,0.8826,4.9873
8827,0.8827,5.011
8828,0.8828,5.0171
8829,0.8829,4.9922
8830,0.883,5.0045
8831,0.8831,5.0201
8832,0.8832,5.0042
8833,0.8833,4.9986
8834,0.8834,4.9681
8835,0.8835,5.0193
8836,0.8836,5.0091
8837,0.8837,5.0013
8838,0.8838,4.9924
8839,0.8839,4.9806
8840,0.884,4.9979
8841,0.8841,4.9978
8842,0.8842,5.0159
8843,0.8843,4.9812
8844,0.8844,5.0211
8845,0.8845,4.9999
8846,0.8846,5.0173
8847,0.8847,4.9848
8848,0.8848,5.0046
8849,0.8849,5.0178
8850,0.885,5.0011
8851,0.8851,4.9773
8852,0.8852,4.9944
8853,0.8853,5.0074
8854,0.8854,4.9784
8855,0.8855,4.9777
8856,0.8856,5.0029
8857,0.8857,4.9851
8858,0.8858,5.0096
8859,0.8859,4.9817
8860,0.886,4.9718
8861,0.8861,4.9877
8862,0.8862,5.0218
8863,0.8863,4.9864
8864,0.8864,4.9993
8865,0.8865,5.0031
8866,0.8866,4.9851
8867,0.8867,5.0158
8868,0.8868,5.0021
8869,0.8869,5.0061
8870,0.887,4.9741
8871,0.8871,4.9731
8872,0.8872,4.958
8873,0.8873,4.9966
8874,0.8874,4.996
8875,0.8875,5.0103
8876,0.8876,5.0217
8877,0.8877,4.9956
8878,0.8878,4.9954
8879,0.8879,5.0062
8880,0.888,5.0224
8881,0.8881,4.9871
8882,0.8882,5.0088
8883,0.8883,4.9957
8884,0.8884,4.9944
8885,0.8885,5.0117
8886,0.8886,4.9876
8887,0.8887,4.9834
8888,0.8888,5.0094
8889,0.8889,4.9991
8890,0.889,4.9955
8891,0.8891,4.9974
8892,0.8892,5.0069
8893,0.8893,4.9939
8894,0.8894,5.0109
8895,0.8895,5.0057
8896,0.8896,5.0217
8897,0.8897,5.0185
8898,0.8898,5.0123
8899,0.8899,4.9964
8900,0.89,5.0012
8901,0.8901,4.9906
8902,0.8902,5.0423
8903,0.8903,4.9961
8904,0.8904,5.0078
8905,0.8905,5.0199
8906,0.8906,4.979
8907,0.8907,4.9871
8908,0.8908,4.9936
8909,0.8909,4.9846
8910,0.891,4.9805
8911,0.8911,4.9917
8912,0.8912,5.0189
8913,0.8913,5.0104
8914,0.8914,5.0
8915,0.8915,4.9999
8916,0.8916,4.9746
8917,0.8917,5.01
8918,0.8918,5.0059
8919,0.8919,4.9833
8920,0.892,5.0026
8921,0.8921,4.9966
8922,0.8922,4.9917
8923,0.8923,4.9847
8924,0.8924,4.9894
8925,0.8925,4.9854
8926,0.8926,5.0065
8927,0.8927,5.005
8928,0.8928,5.0044
8929,0.8929,4.9968
8930,0.893,4.9934
8931,0.8931,5.0302
8932,0.8932,4.9716
8933,0.8933,5.0175
8934,0.8934,5.0048
8935,0.8935,5.0006
8936,0.8936,4.9919
8937,0.8937,4.9963
8938,0.8938,4.9818
8939,0.8939,4.9787
8940,0.894,4.9979
8941,0.8941,4.9747
8942,0.8942,5.0121
8943,0.8943,5.0163
8944,0.8944,4.9479
8945,0.8945,4.9763
8946,0.8946,5.0036
8947,0.8947,5.0027
8948,0.8948,5.0012
8949,0.8949,5.0059
8950,0.895,5.0108
8951,0.8951,5.0126
8952,0.8952,5.0264
8953,0.8953,5.0
8954,0.8954,5.0125
8955,0.8955,4.9752
8956,0.8956,4.9976
8957,0.8957,4.9813
8958,0.8958,5.0205
8959,0.8959,5.0346
8960,0.896,5.0077
8961,0.8961,4.9801
8962,0.8962,4.9979
8963,0.8963,5.0001
8964,0.8964,5.0026
8965,0.8965,5.016
8966,0.8966,5.0139
8967,0.8967,4.9599
8968,0.8968,5.0201
8969,0.8969,4.9922
8970,0.897,4.9912
8971,0.8971,5.0209
8972,0.8972,4.9956
8973,0.8973,4.9791
8974,0.8974,4.9798
8975,0.8975,5.0005
8976,0.8976,5.0133
8977,0.8977,5.0222
8978,0.8978,4.9971
8979,0.8979,4.9926
8980,0.898,5.024
8981,0.8981,4.9928
8982,0.8982,5.0215
8983,0.8983,5.0032
8984,0.8984,5.0032
8985,0.8985,4.9961
8986,0.8986,5.0041
8987,0.8987,4.9927
8988,0.8988,4.9895
8989,0.8989,4.9976
8990,0.899,4.9899
8991,0.8991,5.0042
8992,0.8992,5.0009
8993,0.8993,4.9957
8994,0.8994,4.9967
8995,0.8995,4.9962
8996,0.8996,5.0257
8997,0.8997,4.9995
8998,0.8998,4.9907
8999,0.8999,4.9952
9000,0.9,5.0096
9001,0.9001,4.9966
9002,0.9002,4.9974
9003,0.9003,4.9958
9004,0.9004,5.0021
9005,0.9005,5.0055
9006,0.9006,5.0063
9007,0.9007,4.9751
9008,0.9008,4.9836
9009,0.9009,4.9602
9010,0.901,5.0117
9011,0.9011,5.0163
9012,0.9012,5.0191
9013,0.9013,5.0018
9014,0.9014,5.0169
9015,0.9015,4.9991
9016,0.9016,4.9978
9017,0.9017,4.9765
9018,0.9018,4.9879
9019,0.9019,4.9908
9020,0.902,5.0134
9021,0.9021,5.0245
9022,0.9022,4.9926
9023,0.9023,5.0052
9024,0.9024,5.0038
9025,0.9025,4.988
9026,0.9026,4.9738
9027,0.9027,4.9883
9028,0.9028,4.9781
9029,0.9029,4.9949
9030,0.903,4.9975
9031,0.9031,4.9969
9032,0.9032,4.9971
9033,0.9033,5.0069
9034,0.9034,4.9857
9035,0.9035,5.0129
9036,0.9036,4.9746
9037,0.9037,5.0005
9038,0.9038,5.0054
9039,0.9039,4.9877
9040,0.904,4.9757
9041,0.9041,5.0092
9042,0.9042,4.9895
9043,0.9043,5.0113
9044,0.9044,5.0111
9045,0.9045,4.9995
9046,0.9046,4.9996
9047,0.9047,5.0144
9048,0.9048,5.0052
9049,0.9049,4.9856
9050,0.905,5.0021
9051,0.9051,5.0079
9052,0.9052,5.0026
9053,0.9053,5.0024
9054,0.9054,4.9974
9055,0.9055,4.9978
9056,0.9056,4.9856
9057,0.9057,4.9782
9058,0.9058,5.0164
9059,0.9059,4.9901
9060,0.906,5.0029
9061,0.9061,4.9772
9062,0.9062,5.002
9063,0.9063,4.9872
9064,0.9064,5.0439
9065,0.9065,4.9844
9066,0.9066,4.9852
9067,0.9067,5.0137
9068,0.9068,5.0166
9069,0.9069,4.9681
9070,0.907,5.0034
9071,0.9071,5.0127
9072,0.9072,4.9813
9073,0.9073,5.0098
9074,0.9074,4.9917
9075,0.9075,4.9847
9076,0.9076,4.9943
9077,0.9077,4.9927
9078,0.9078,4.9788
9079,0.9079,5.0329
9080,0.908,4.9928
9081,0.9081,4.9884
9082,0.9082,5.0123
9083,0.9083,4.9985
9084,0.9084,5.0195
9085,0.9085,4.9956
9086,0.9086,5.0048
9087,0.9087,5.001
9088,0.9088,5.0021
9089,0.9089,4.9965
9090,0.909,4.998
9091,0.9091,5.0245
9092,0.9092,4.9894
9093,0.9093,4.9914
9094,0.9094,4.9944
9095,0.9095,5.0081
9096,0.9096,5.0055
9097,0.9097,5.0135
9098,0.9098,4.9796
9099,0.9099,5.0034
9100,0.91,4.9969
9101,0.9101,4.9953
9102,0.9102,5.002
9103,0.9103,4.9703
9104,0.9104,5.0036
9105,0.9105,5.0017
9106,0.9106,4.9783
9107,0.9107,4.9982
9108,0.9108,5.0226
9109,0.9109,4.9938
9110,0.911,5.0084
9111,0.9111,4.9962
9112,0.9112,4.9875
9113,0.9113,4.9859
9114,0.9114,4.9937
9115,0.9115,5.0189
9116,0.9116,5.0117
9117,0.9117,4.9891
9118,0.9118,5.0144
9119,0.9119,4.9977
9120,0.912,4.9893
9121,0.9121,5.006
9122,0.9122,4.986
9123,0.9123,4.9762
9124,0.9124,5.0188
9125,0.9125,4.9724
9126,0.9126,5.0076
9127,0.9127,4.9769
9128,0.9128,4.9991
9129,0.9129,4.9966
9130,0.913,4.9931
9131,0.9131,4.9671
9132,0.9132,4.998
9133,0.9133,4.999
9134,0.9134,4.9863
9135,0.9135,4.9986
9136,0.9136,5.0143
9137,0.9137,4.9889
9138,0.9138,5.0034
9139,0.9139,4.9825
9140,0.914,5.0053
9141,0.9141,5.0091
9142,0.9142,5.0364
9143,0.9143,5.013
9144,0.9144,5.006
9145,0.9145,5.0205
9146,0.9146,4.9849
9147,0.9147,5.0155
9148,0.9148,4.9915
9149,0.9149,4.9905
9150,0.915,5.0158
9151,0.9151,5.0031
9152,0.9152,5.0193
9153,0.9153,4.9782
9154,0.9154,5.0037
9155,0.9155,4.9919
9156,0.9156,4.9957
9157,0.9157,4.9714
9158,0.9158,5.0135
9159,0.9159,5.0028
9160,0.916,4.9851
9161,0.9161,4.9798
9162,0.9162,4.9868
9163,0.9163,5.0203
9164,0.9164,4.9982
9165,0.9165,4.9948
9166,0.9166,5.007
9167,0.9167,4.9999
9168,0.9168,5.0031
9169,0.9169,5.0107
9170,0.917,5.0046
9171,0.9171,5.0127
9172,0.9172,4.9822
9173,0.9173,5.0007
9174,0.9174,4.9945
9175,0.9175,5.0014
9176,0.9176,4.9992
9177,0.9177,4.9904
9178,0.9178,4.9947
9179,0.9179,5.0138
9180,0.918,4.9917
9181,0.9181,4.9815
9182,0.9182,5.0086
9183,0.9183,5.0142
9184,0.9184,4.9959
9185,0.9185,5.0017
9186,0.9186,4.9875
9187,0.9187,4.9969
9188,0.9188,5.0162
9189,0.9189,5.0117
9190,0.919,5.0021
9191,0.9191,4.9959
9192,0.9192,4.976
9193,0.9193,5.0046
9194,0.9194,5.0067
9195,0.9195,5.0154
9196,0.9196,5.0296
9197,0.9197,5.0055
9198,0.9198,5.014
9199,0.9199,4.9836
9200,0.92,5.0177
9201,0.9201,5.0127
9202,0.9202,5.02
9203,0.9203,5.0099
9204,0.9204,5.0066
9205,0.9205,5.0217
9206,0.9206,4.9903
9207,0.9207,5.0095
9208,0.9208,5.0159
9209,0.9209,4.9885
9210,0.921,4.9831
9211,0.9211,5.0064
9212,0.9212,5.0019
9213,0.9213,5.009
9214,0.9214,5.0095
9215,0.9215,4.9889
9216,0.9216,5.005
9217,0.9217,5.0166
9218,0.9218,4.9949
9219,0.9219,4.996
9220,0.922,4.9836
9221,0.9221,5.0121
9222,0.9222,5.0287
9223,0.9223,4.9801
9224,0.9224,5.0113
9225,0.9225,5.0134
9226,0.9226,4.992
9227,0.9227,4.9947
9228,0.9228,4.9849
9229,0.9229,4.9887
9230,0.923,5.0026
9231,0.9231,5.0097
9232,0.9232,5.0019
9233,0.9233,5.0127
9234,0.9234,5.0032
9235,0.9235,4.9831
9236,0.9236,5.0215
9237,0.9237,5.0176
9238,0.9238,4.9899
9239,0.9239,5.0262
9240,0.924,5.0071
9241,0.9241,5.0022
9242,0.9242,5.0283
9243,0.9243,4.9638
9244,0.9244,4.9768
9245,0.9245,5.0107
9246,0.9246,4.9967
9247,0.9247,4.9865
9248,0.9248,5.0224
9249,0.9249,5.0074
9250,0.925,4.9817
9251,0.9251,4.9907
9252,0.9252,5.0127
9253,0.9253,5.0265
9254,0.9254,4.9711
9255,0.9255,5.004
9256,0.9256,4.9948
9257,0.9257,4.9748
9258,0.9258,4.998
9259,0.9259,4.9769
9260,0.926,4.9925
9261,0.9261,5.0241
9262,0.9262,5.0079
9263,0.9263,5.0118
9264,0.9264,5.0092
9265,0.9265,5.0056
9266,0.9266,5.0147
9267,0.9267,4.9834
9268,0.9268,4.9952
9269,0.9269,5.0129
9270,0.927,4.9898
9271,0.9271,4.9941
9272,0.9272,5.0181
9273,0.9273,5.0229
9274,0.9274,4.9916
9275,0.9275,4.9886
9276,0.9276,5.0091
9277,0.9277,5.0045
9278,0.9278,4.9907
9279,0.9279,5.0093
9280,0.928,5.0087
9281,0.9281,5.0017
9282,0.9282,5.0436
9283,0.9283,5.0205
9284,0.9284,5.0125
9285,0.9285,5.0156
9286,0.9286,5.0439
9287,0.9287,5.0167
9288,0.9288,4.9901
9289,0.9289,5.0053
9290,0.929,5.0017
9291,0.9291,4.9923
9292,0.9292,5.0044
9293,0.9293,5.0043
9294,0.9294,4.9998
9295,0.9295,4.9935
9296,0.9296,5.0128
9297,0.9297,4.9772
9298,0.9298,5.0127
9299,0.9299,5.0008
9300,0.93,5.0046
9301,0.9301,4.9658
9302,0.9302,5.0253
9303,0.9303,4.9753
9304,0.9304,4.988
9305,0.9305,5.0101
9306,0.9306,4.9917
9307,0.9307,4.9947
9308,0.9308,4.9679
9309,0.9309,4.9942
9310,0.931,5.0038
9311,0.9311,5.0106
9312,0.9312,4.9964
9313,0.9313,5.0039
9314,0.9314,5.0071
9315,0.9315,4.9908
9316,0.9316,4.9896
9317,0.9317,5.0294
9318,0.9318,4.9882
9319,0.9319,5.0188
9320,0.932,5.0017
9321,0.9321,5.0223
9322,0.9322,4.9913
9323,0.9323,5.0083
9324,0.9324,5.0055
9325,0.9325,4.9973
9326,0.9326,5.0052
9327,0.9327,4.9894
9328,0.9328,4.9995
9329,0.9329,4.9948
9330,0.933,5.0119
9331,0.9331,4.9993
9332,0.9332,4.9802
9333,0.9333,4.9952
9334,0.9334,4.9992
9335,0.9335,4.9874
9336,0.9336,5.0202
9337,0.9337,5.0066
9338,0.9338,5.0131
9339,0.9339,4.9894
9340,0.934,4.9948
9341,0.9341,5.0155
9342,0.9342,4.9796
9343,0.9343,5.0061
9344,0.9344,5.002
9345,0.9345,4.9933
9346,0.9346,5.002
9347,0.9347,4.9849
9348,0.9348,5.004
9349,0.9349,4.9828
9350,0.935,4.9819
9351,0.9351,5.0213
9352,0.9352,4.9904
9353,0.9353,4.9696
9354,0.9354,5.015
9355,0.9355,4.9893
9356,0.9356,4.9488
9357,0.9357,4.9998
9358,0.9358,5.0143
9359,0.9359,5.0059
9360,0.936,5.026
9361,0.9361,4.9988
9362,0.9362,5.0095
9363,0.9363,4.9858
9364,0.9364,5.0031
9365,0.9365,5.0233
9366,0.9366,5.0081
9367,0.9367,5.0031
9368,0.9368,4.9716
9369,0.9369,4.9951
9370,0.937,4.9817
9371,0.9371,5.0122
9372,0.9372,4.9898
9373,0.9373,5.006
9374,0.9374,4.9859
9375,0.9375,5.0285
9376,0.9376,4.9834
9377,0.9377,5.0027
9378,0.9378,5.0395
9379,0.9379,5.0039
9380,0.938,4.9878
9381,0.9381,5.0098
9382,0.9382,5.0153
9383,0.9383,5.0136
9384,0.9384,4.9716
9385,0.9385,5.0039
9386,0.9386,4.9693
9387,0.9387,5.0287
9388,0.9388,5.0018
9389,0.9389,4.9939
9390,0.939,5.0107
9391,0.9391,5.0079
9392,0.9392,4.9832
9393,0.9393,5.0247
9394,0.9394,4.9971
9395,0.9395,4.9747
9396,0.9396,5.0214
9397,0.9397,5.0234
9398,0.9398,5.0193
9399,0.9399,5.0088
9400,0.94,4.9875
9401,0.9401,5.0146
9402,0.9402,5.0283
9403,0.9403,5.0128
9404,0.9404,5.0245
9405,0.9405,4.9892
9406,0.9406,5.0159
9407,0.9407,5.0146
9408,0.9408,4.9786
9409,0.9409,4.9766
9410,0.941,4.9901
9411,0.9411,5.002
9412,0.9412,5.0075
9413,0.9413,4.9974
9414,0.9414,4.9998
9415,0.9415,4.9991
9416,0.9416,5.0021
9417,0.9417,5.0094
9418,0.9418,5.0081
9419,0.9419,5.0
9420,0.942,5.0046
9421,0.9421,4.9941
9422,0.9422,5.0126
9423,0.9423,4.9933
9424,0.9424,5.0252
9425,0.9425,5.0004
9426,0.9426,5.0049
9427,0.9427,4.9895
9428,0.9428,4.9957
9429,0.9429,5.0032
9430,0.943,5.0011
9431,0.9431,4.9915
9432,0.9432,4.9835
9433,0.9433,5.0014
9434,0.9434,5.0031
9435,0.9435,5.009
9436,0.9436,5.0194
9437,0.9437,4.9961
9438,0.9438,4.9711
9439,0.9439,4.9987
9440,0.944,4.9733
9441,0.9441,4.9817
9442,0.9442,5.0161
9443,0.9443,5.0092
9444,0.9444,4.9912
9445,0.9445,4.9913
9446,0.9446,4.9995
9447,0.9447,4.9747
9448,0.9448,5.008
9449,0.9449,4.9956
9450,0.945,5.0282
9451,0.9451,4.985
9452,0.9452,5.0158
9453,0.9453,4.9907
9454,0.9454,5.016
9455,0.9455,4.9862
9456,0.9456,5.0118
9457,0.9457,4.9943
9458,0.9458,4.9885
9459,0.9459,4.9986
9460,0.946,5.0079
9461,0.9461,5.0069
9462,0.9462,5.0244
9463,0.9463,5.0131
9464,0.9464,4.9615
9465,0.9465,4.9949
9466,0.9466,4.9711
9467,0.9467,4.9951
9468,0.9468,5.0102
9469,0.9469,4.9809
9470,0.947,4.9832
9471,0.9471,5.003
9472,0.9472,4.9965
9473,0.9473,5.0245
9474,0.9474,5.0057
9475,0.9475,5.0088
9476,0.9476,5.027
9477,0.9477,4.9934
9478,0.9478,5.0008
9479,0.9479,4.986
9480,0.948,5.0047
9481,0.9481,5.0163
9482,0.9482,5.0213
9483,0.9483,5.0003
9484,0.9484,4.9902
9485,0.9485,4.9894
9486,0.9486,4.98
9487,0.9487,5.0027
9488,0.9488,5.0212
9489,0.9489,4.9654
9490,0.949,4.9683
9491,0.9491,5.0219
9492,0.9492,4.9768
9493,0.9493,5.0058
9494,0.9494,4.9821
9495,0.9495,5.0126
9496,0.9496,5.0126
9497,0.9497,5.0034
9498,0.9498,5.0133
9499,0.9499,5.0017
9500,0.95,5.0094
9501,0.9501,5.0282
9502,0.9502,5.0174
9503,0.9503,4.9911
9504,0.9504,4.9889
9505,0.9505,4.9974
9506,0.9506,4.9975
9507,0.9507,5.002
9508,0.9508,4.9919
9509,0.9509,5.0108
9510,0.951,5.0016
9511,0.9511,5.0064
9512,0.9512,5.0011
9513,0.9513,5.0102
9514,0.9514,4.9831
9515,0.9515,5.0247
9516,0.9516,5.0062
9517,0.9517,5.0078
9518,0.9518,5.0102
9519,0.9519,5.0173
9520,0.952,5.0121
9521,0.9521,5.0046
9522,0.9522,4.9983
9523,0.9523,4.9764
9524,0.9524,5.0043
9525,0.9525,4.9964
9526,0.9526,4.9964
9527,0.9527,5.0371
9528,0.9528,4.9732
9529,0.9529,5.0019
9530,0.953,5.0193
9531,0.9531,5.0155
9532,0.9532,5.0197
9533,0.9533,4.9821
9534,0.9534,4.9867
9535,0.9535,5.0104
9536,0.9536,4.9967
9537,0.9537,5.0268
9538,0.9538,5.0046
9539,0.9539,5.0041
9540,0.954,5.0078
9541,0.9541,4.9971
9542,0.9542,5.003
9543,0.9543,4.9911
9544,0.9544,5.0006
9545,0.9545,4.994
9546,0.9546,5.0051
9547,0.9547,4.98
9548,0.9548,4.9789
9549,0.9549,5.0081
9550,0.955,5.0046
9551,0.9551,4.9868
9552,0.9552,4.9979
9553,0.9553,4.9855
9554,0.9554,5.0319
9555,0.9555,4.9778
9556,0.9556,5.027
9557,0.9557,4.9889
9558,0.9558,5.0076
9559,0.9559,4.9973
9560,0.956,4.9956
9561,0.9561,5.0153
9562,0.9562,5.0135
9563,0.9563,4.997
9564,0.9564,4.9877
9565,0.9565,5.0324
9566,0.9566,5.0224
9567,0.9567,5.0034
9568,0.9568,4.9969
9569,0.9569,5.0057
9570,0.957,5.0026
9571,0.9571,5.0193
9572,0.9572,4.9868
9573,0.9573,5.0016
9574,0.9574,4.9896
9575,0.9575,5.0209
9576,0.9576,5.0284
9577,0.9577,5.0
9578,0.9578,5.0094
9579,0.9579,5.0224
9580,0.958,4.9969
9581,0.9581,4.9873
9582,0.9582,5.0169
9583,0.9583,5.0089
9584,0.9584,4.9982
9585,0.9585,5.0233
9586,0.9586,5.0049
9587,0.9587,4.9747
9588,0.9588,5.0066
9589,0.9589,5.0005
9590,0.959,5.0296
9591,0.9591,5.0011
9592,0.9592,4.9983
9593,0.9593,5.0079
9594,0.9594,5.005
9595,0.9595,4.9802
9596,0.9596,5.0032
9597,0.9597,4.9965
9598,0.9598,5.0224
9599,0.9599,5.0374
9600,0.96,4.9846
9601,0.9601,4.9869
9602,0.9602,4.9887
9603,0.9603,4.9915
9604,0.9604,4.991
9605,0.9605,5.0022
9606,0.9606,5.0177
9607,0.9607,4.9819
9608,0.9608,4.9783
9609,0.9609,4.9738
9610,0.961,5.018
9611,0.9611,5.0213
9612,0.9612,4.9784
9613,0.9613,4.9769
9614,0.9614,5.0033
9615,0.9615,5.0178
9616,0.9616,5.0166
9617,0.9617,5.0043
9618,0.9618,5.0116
9619,0.9619,5.0063
9620,0.962,4.9931
9621,0.9621,5.03
9622,0.9622,5.0014
9623,0.9623,4.9847
9624,0.9624,4.9944
9625,0.9625,4.9783
9626,0.9626,5.0017
9627,0.9627,5.0179
9628,0.9628,4.9824
9629,0.9629,5.0183
9630,0.963,5.0328
9631,0.9631,5.0071
9632,0.9632,4.984
9633,0.9633,4.9886
9634,0.9634,4.9964
9635,0.9635,4.9822
9636,0.9636,4.9827
9637,0.9637,4.9975
9638,0.9638,4.9987
9639,0.9639,5.0105
9640,0.964,4.9834
9641,0.9641,5.0295
9642,0.9642,5.0174
9643,0.9643,5.0148
9644,0.9644,4.9917
9645,0.9645,5.0275
9646,0.9646,4.9963
9647,0.9647,5.0287
9648,0.9648,5.0175
9649,0.9649,4.988
9650,0.965,4.9946
9651,0.9651,5.0295
9652,0.9652,5.0165
9653,0.9653,4.9991
9654,0.9654,5.0045
9655,0.9655,5.0044
9656,0.9656,4.9898
9657,0.9657,4.9984
9658,0.9658,4.9915
9659,0.9659,4.995
9660,0.966,5.0084
9661,0.9661,4.9871
9662,0.9662,5.0123
9663,0.9663,5.0031
9664,0.9664,5.0129
9665,0.9665,5.0148
9666,0.9666,5.0201
9667,0.9667,5.0109
9668,0.9668,5.0121
9669,0.9669,4.9987
9670,0.967,5.01
9671,0.9671,4.9879
9672,0.9672,4.9977
9673,0.9673,5.0127
9674,0.9674,5.0006
9675,0.9675,5.0081
9676,0.9676,4.9856
9677,0.9677,5.022
9678,0.9678,4.9928
9679,0.9679,5.0074
9680,0.968,5.0011
9681,0.9681,5.0154
9682,0.9682,4.9957
9683,0.9683,4.9864
9684,0.9684,4.9729
9685,0.9685,4.9968
9686,0.9686,4.9835
9687,0.9687,5.0095
9688,0.9688,5.0231
9689,0.9689,4.968
9690,0.969,4.982
9691,0.9691,5.0061
9692,0.9692,5.02
9693,0.9693,5.006
9694,0.9694,5.0063
9695,0.9695,5.009
9696,0.9696,5.0101
9697,0.9697,5.0261
9698,0.9698,5.0106
9699,0.9699,4.9828
9700,0.97,4.9943
9701,0.9701,5.0046
9702,0.9702,4.9892
9703,0.9703,4.9975
9704,0.9704,4.9935
9705,0.9705,4.9909
9706,0.9706,5.0119
9707,0.9707,4.9956
9708,0.9708,4.985
9709,0.9709,4.9906
9710,0.971,5.002
9711,0.9711,5.0332
